Molecule ChEMBL ID,#RO5 Violations,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID
CHEMBL213934,0,,,,,,,,,,,,,,,,,,,,,
CHEMBL3940062,0,COC[C@@H]1CCCC1c1ccc(C(=O)NO)cc1,IC50,=,1820,nM,CHEMBL3888199,HDAC Activity Assay: HDAC assay is performed using fluorescently-labeled acetylated substrate,,,,,,,,,,,,,,
CHEMBL3353053,0,Cn1cccc1C(=O)N1CCn2cc(C(=O)NO)cc2C1,IC50,=,3300,nM,CHEMBL3388106,Inhibition of full length C-terminal 6x-His tagged human HDAC8 using Arg-His-Lys(Ac)-Lys(Ac) substrate incubated for 2 hrs by fluorescence assay,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL3351349,1,Scientific Literature,Bioorg Med Chem Lett,2014,None
CHEMBL98,0,O=C(CCCCCCC(=O)Nc1ccccc1)NO,IC50,=,3400.1,nM,CHEMBL4143552,Inhibition of C-terminal His-tagged recombinant human HDAC8 (1 to 377 residues) expressed in baculovirus infected Sf9 insect cells using Boc-Lys(TFA)-AMC as substrate preincubated for 5 mins followed by substrate addition measured after 30 mins by fluorescence assay,B,BAO_0000219,cell-based format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL4138235,1,Scientific Literature,Eur J Med Chem,2018,None
CHEMBL5202154,0,COc1ccc(N(C)c2cc(C#N)nc3ccccc23)cc1I,IC50,,,,CHEMBL5117691,Inhibition of HDAC8 (unknown origin) measured by fluorometry assay,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL5113481,1,Scientific Literature,Eur J Med Chem,2022,None
CHEMBL5193181,2,COc1cc(C(=O)c2csc(-c3ccc(NC(=O)c4ccc(C(=O)Nc5ccccc5N)cc4)cc3)n2)cc(OC)c1OC,IC50,=,2080,nM,CHEMBL5097987,Inhibition of full length C-terminal his-tagged human recombinant HDAC8 (142 to 143 residues) expressed in baculovirus in Sf9 insect cells using Ac-Leu-Gly-Lys (Tfa)-AMC as substrate pretreated for 5 mins followed by substrate addition and measured after 30 mins,B,BAO_0000219,cell-based format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL5096187,1,Scientific Literature,J Med Chem,2021,None
CHEMBL2337870,0,N#Cc1cc(-c2ccccc2)ccc1Cn1cccc(O)c1=S,IC50,=,1907,nM,CHEMBL2343612,Inhibition of HDAC8 (unknown origin) after 60 mins by SAMDI spectrophotometric analysis,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL2331483,1,Scientific Literature,J Med Chem,2013,None
CHEMBL5084865,0,O=C(CCCCCCCNc1nn2c(=O)c3ccccc3nc2c2ccccc12)NO,IC50,=,170,nM,CHEMBL5043977,Inhibition of HDAC8 (unknown origin) incubated for 30 mins by microplate reader assay,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL5042505,1,Scientific Literature,Eur J Med Chem,2022,None
CHEMBL5081405,0,O=C(CCCNc1nn2c(=O)c3cc(Br)ccc3nc2c2ccccc12)NO,IC50,,,,CHEMBL5043977,Inhibition of HDAC8 (unknown origin) incubated for 30 mins by microplate reader assay,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL5042505,1,Scientific Literature,Eur J Med Chem,2022,None
CHEMBL4855392,2,CN(c1ccccc1Cl)S(=O)(=O)C1CC2OC1C(c1ccc(NC(=O)CCCCCCC(=O)O)cc1)=C2c1ccc(O)cc1,IC50,=,3350,nM,CHEMBL4822819,Inhibition of human recombinant HDAC8 incubated for 15 mins by fluorogenic assay,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL4819131,1,Scientific Literature,Bioorg Med Chem,2021,None
CHEMBL3648263,0,O=C(/C=C/c1ccc2c(c1)nc(-c1ccccn1)n2CCCO)NO,IC50,=,141,nM,CHEMBL3707727,Enzyme Assay: The assay have been carried out in a 96 well format and the BIOMOL using a fluorescent-based HDAC activity assay.,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL3639191,37,BindingDB Database,,2013,None
CHEMBL5092046,0,Cc1ccc2nc3c4ccccc4c(NCCCCCCCC(=O)NO)nn3c(=O)c2c1,IC50,=,96.2,nM,CHEMBL5043977,Inhibition of HDAC8 (unknown origin) incubated for 30 mins by microplate reader assay,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL5042505,1,Scientific Literature,Eur J Med Chem,2022,None
CHEMBL2170177,0,COc1ccc(Cn2ccc3ccc(C(=O)NO)cc32)cc1,IC50,=,10,nM,CHEMBL4037066,Inhibition of HDAC8 (unknown origin) using acetyl-Gly-Ala-(N-acetyl-Lys)-amino-4-methylcoumarin as substrate preincubated for 15 mins followed by substrate addition measured after 30 mins by fluorescence assay,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL4033774,1,Scientific Literature,J Med Chem,2018,None
CHEMBL98,0,O=C(CCCCCCC(=O)Nc1ccccc1)NO,IC50,=,442,nM,CHEMBL5116727,Inhibition of HDAC8 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL5113441,1,Scientific Literature,Bioorg Med Chem Lett,2022,None
CHEMBL4094579,0,O=C(/C=C/c1ccc(CNCc2ccc3cccc(Cl)c3n2)cc1)NO,IC50,=,911,nM,CHEMBL4033998,Inhibition of HDAC8 (unknown origin) using substrate after 30 mins by fluorometric analysis,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL4033620,1,Scientific Literature,Eur J Med Chem,2017,None
CHEMBL3982065,0,CCCCCC[C@H](CCCCCC(=O)Nc1ccccc1)C(=O)NO,IC50,=,710,nM,CHEMBL3879716,Inhibition of full length human C-terminal His-tag HDAC8 expressed in baculovirus expression system preincubated for 15 mins followed by HDAC-Glo substrate addition measured after 30 to 45 mins by ELISA,B,BAO_0000019,assay format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL3877334,1,Scientific Literature,ACS Med Chem Lett,2017,None
CHEMBL435160,0,O=C(CCCCCC(Cc1ccccc1)C(=O)NO)Nc1ccccc1,IC50,=,1200,nM,CHEMBL3879716,Inhibition of full length human C-terminal His-tag HDAC8 expressed in baculovirus expression system preincubated for 15 mins followed by HDAC-Glo substrate addition measured after 30 to 45 mins by ELISA,B,BAO_0000019,assay format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL3877334,1,Scientific Literature,ACS Med Chem Lett,2017,None
CHEMBL5184540,0,CC(C)N(Cc1ccc(CC(=O)NO)cc1)S(=O)(=O)c1cc(F)c(F)c(F)c1F,IC50,=,84.6,nM,CHEMBL5158339,Inhibition of full length human recombinant HDAC8 expressed in Sf9 baculovirus system using FAM-labeled acetylated peptide as substrate by measuring fluorescence intensity by EMSA method,B,BAO_0000219,cell-based format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL5154721,1,Scientific Literature,J Med Chem,2022,None
CHEMBL5191960,0,COCCN(Cc1ccc(C(=O)NO)cc1)S(=O)(=O)c1cc(F)c(F)c(F)c1F,IC50,>,1000,nM,CHEMBL5158339,Inhibition of full length human recombinant HDAC8 expressed in Sf9 baculovirus system using FAM-labeled acetylated peptide as substrate by measuring fluorescence intensity by EMSA method,B,BAO_0000219,cell-based format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL5154721,1,Scientific Literature,J Med Chem,2022,None
CHEMBL1173445,2,CCCCCCCC(=O)SCC/C=C/[C@@H]1CC(=O)NCc2nc(cs2)C2=N[C@@](C)(CS2)C(=O)N[C@@H](C(C)C)C(=O)O1,IC50,=,1068,nM,CHEMBL3596007,Inhibition of recombinant full-length HDAC8 (unknown origin) using MAZ1600/MAZ1675 as substrate assessed as release of 7 amino-4-methylcoumarin measured every 5 mins by fluorescence assay,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL3593208,1,Scientific Literature,Bioorg Med Chem,2015,None
CHEMBL3585970,0,Cc1ccc(-c2noc(CCCCCCC(=O)Nc3ccccc3N)n2)cc1,IC50,=,8390,nM,CHEMBL3588680,Inhibition of recombinant HDAC8 (unknown origin) incubated for 10 mins using Boc-Lys(acetyl)-AMC fluorogenic substrate by homogeneous fluorescence release assay,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL3585316,1,Scientific Literature,Bioorg Med Chem,2015,None
CHEMBL3585977,0,Nc1ccccc1NC(=O)CCCCCCc1nc(-c2cccc([N+](=O)[O-])c2)no1,IC50,>,10000,nM,CHEMBL3588680,Inhibition of recombinant HDAC8 (unknown origin) incubated for 10 mins using Boc-Lys(acetyl)-AMC fluorogenic substrate by homogeneous fluorescence release assay,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL3585316,1,Scientific Literature,Bioorg Med Chem,2015,None
CHEMBL3585979,0,Nc1ccccc1NC(=O)CCCCCCc1nc(-c2cccnc2)no1,IC50,>,10000,nM,CHEMBL3588680,Inhibition of recombinant HDAC8 (unknown origin) incubated for 10 mins using Boc-Lys(acetyl)-AMC fluorogenic substrate by homogeneous fluorescence release assay,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL3585316,1,Scientific Literature,Bioorg Med Chem,2015,None
CHEMBL3585980,0,O=C(CCCCCCc1nc(-c2ccccc2)no1)C(F)(F)F,IC50,=,760,nM,CHEMBL3588680,Inhibition of recombinant HDAC8 (unknown origin) incubated for 10 mins using Boc-Lys(acetyl)-AMC fluorogenic substrate by homogeneous fluorescence release assay,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL3585316,1,Scientific Literature,Bioorg Med Chem,2015,None
CHEMBL5194067,2,O=C1NC(=O)/C(=C\c2ccc(OCC(=O)N3N=C(c4ccccc4)CC3c3ccc(Cl)c(Cl)c3)cc2)S1,IC50,=,10000,nM,CHEMBL5121013,Inhibition of recombinant human N-terminal His6-SUMO-tagged C-terminal SII-tagged HDAC8 expressed in Escherichia coli (BL21) DE3 pLysS cells using BocLys(trifluoroacetyl)-AMC as substrate incubated for 30 mins by fluorescence assay,B,BAO_0000219,cell-based format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL5120742,1,Scientific Literature,RSC Med Chem,2021,None
CHEMBL4102833,0,O=C(CCCC(CCC(=O)Nc1ccccc1)Cc1ccccc1)NO,Activity,=,19,%,CHEMBL4056455,Inhibition of HDAC8 (unknown origin) assessed as remaining enzyme activity at 1.6 x 10'-6 M by ELISA-based assay,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL4052702,1,Scientific Literature,Bioorg Med Chem Lett,2017,None
CHEMBL3956223,0,NCC(=O)NCc1nnc(-c2ccc([N+](=O)[O-])cc2)o1,IC50,=,134,nM,CHEMBL3861435,Inhibition of recombinant human full length GST-tagged HDAC8 expressed in Escherichia coli DH5alpha (DE3) assessed as inhibition of deacetylation activity using Fluor-de-Lys as substrate measured after 15 mins by fluorimetric assay,B,BAO_0000019,assay format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL3860079,1,Scientific Literature,Bioorg Med Chem,2016,None
CHEMBL4872913,0,O=C(/C=C/c1ccccc1Sc1ccc(Cl)cc1)NO,IC50,=,180,nM,CHEMBL4811367,Inhibition of human HDAC8 using using Fluor de Lys as substrate incubated for 90 mins by fluorescence method,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL4811216,1,Scientific Literature,RSC Med Chem,2020,None
CHEMBL5069804,2,Nc1ccccc1NC(=O)CCCCCNc1nn2c(=O)c3cc(Br)ccc3nc2c2ccccc12,IC50,,,,CHEMBL5043977,Inhibition of HDAC8 (unknown origin) incubated for 30 mins by microplate reader assay,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL5042505,1,Scientific Literature,Eur J Med Chem,2022,None
CHEMBL4516759,1,CC(C)[C@@H]1NC(=O)[C@]2(C)CSC(=N2)c2csc(n2)CNC(=O)C(F)(F)[C@@H](/C=C/CCS)NC1=O,IC50,=,165.5,nM,CHEMBL4363860,Inhibition of full length C-terminal His-tagged human HDAC8 expressed in baculovirus infected Sf9 cells using Ac-peptide-AMC as substrate preincubated for 15 mins followed by substrate addition and measured after 240 mins by fluorescence based assay,B,BAO_0000219,cell-based format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL4359920,1,Scientific Literature,Eur J Med Chem,2019,CHEMBL3308860
CHEMBL4211776,2,Cc1c2ccc(N(C)c3ccnc(Nc4ccc(C(=O)NCCCCCCCC(=O)Nc5ccccc5N)cc4)n3)cc2nn1C,IC50,,,,CHEMBL4195388,Inhibition of HDAC8 (unknown origin) using fluorogenic Boc-Lys(trifluoroacetyl)-AMC as substrate preincubated for 5 mins followed by substrate addition measured after 30 mins by fluorescence-based assay,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL4190394,1,Scientific Literature,J Med Chem,2018,None
CHEMBL4069853,0,O=C(/C=C/c1ccc(S(=O)(=O)NCCc2cccc3[nH]ccc23)cc1)NO,IC50,>,100,nM,CHEMBL4020990,Inhibition of recombinant human full length HDAC8 using Fluor-de-Lys as substrate after 60 mins by spectrofluorimetric analysis,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL4020709,1,Scientific Literature,Eur J Med Chem,2017,None
CHEMBL98,0,O=C(CCCCCCC(=O)Nc1ccccc1)NO,IC50,>,1000,nM,CHEMBL4020990,Inhibition of recombinant human full length HDAC8 using Fluor-de-Lys as substrate after 60 mins by spectrofluorimetric analysis,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL4020709,1,Scientific Literature,Eur J Med Chem,2017,None
CHEMBL408513,0,O=C(/C=C/c1cccc(S(=O)(=O)Nc2ccccc2)c1)NO,IC50,=,70,nM,CHEMBL4020990,Inhibition of recombinant human full length HDAC8 using Fluor-de-Lys as substrate after 60 mins by spectrofluorimetric analysis,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL4020709,1,Scientific Literature,Eur J Med Chem,2017,None
CHEMBL4639388,0,O=C(CCCCCONC(=O)c1cc(Br)cc(Br)c1)NO,Ki,=,4440,nM,CHEMBL4610655,Inhibition of recombinant human HDAC8,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL4609999,1,Scientific Literature,Bioorg Med Chem,2020,None
CHEMBL609583,0,O=C(NO)c1cnc(N2CCN(S(=O)(=O)c3ccc4ccccc4c3)CC2)nc1,IC50,=,23,nM,CHEMBL4610130,Inhibition of HDAC8 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL4609972,1,Scientific Literature,Eur J Med Chem,2019,None
CHEMBL4245766,0,CC(C)c1cc(C(=O)N2CCc3cc(NCc4ccc(C(=O)NO)cc4)ccc32)c(O)cc1O,IC50,=,1550,nM,CHEMBL4231362,Inhibition of human HDAC8 using RHKAcKAc as substrate,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL4229357,1,Scientific Literature,Eur J Med Chem,2018,None
CHEMBL474746,0,CC(Cc1nc2cc(/C=C/C(=O)NO)ccc2n1CCCO)c1ccccc1,IC50,=,119,nM,CHEMBL3707727,Enzyme Assay: The assay have been carried out in a 96 well format and the BIOMOL using a fluorescent-based HDAC activity assay.,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL3639191,37,BindingDB Database,,2013,None
CHEMBL178456,0,O=C(CS)NCCCCCC(=O)Nc1cccc2cccnc12,IC50,=,6120,nM,CHEMBL2424291,Inhibition of HDAC8 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL2417402,1,Scientific Literature,J Med Chem,2013,None
CHEMBL3670664,0,COc1ccc(-c2cc(-c3ccccc3)[nH]c2C(=O)Nc2cccc(CC(=O)NO)c2)cc1,IC50,=,227,nM,CHEMBL3707820,Enzyme Assay: The reactions were carried out in a 96-well microplate for fluorometry in a 50 μl reaction volume. After the deacetylation reaction,,,,,,,,,,,,,,
CHEMBL3947997,1,N[C@@H](Cc1ccccc1)C(=O)Nc1ccccc1-c1ccc(NC(=O)CCCCCNC(=O)CS)cc1,Activity,=,92.9,%,CHEMBL3880942,Inhibition of HDAC8 (unknown origin) assessed as residual activity at 0.5 uM relative to control,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL3880414,38,Patent Bioactivity Data,,2010,None
CHEMBL5080962,1,O=C(CCCNC(=O)c1cccn(Cc2ccc(F)c(F)c2)c1=O)Nc1ccc2c(c1)/C(=C/c1cnc[nH]1)C(=O)N2,Inhibition,<,30,%,CHEMBL5037972,Inhibition on human recombinant HDAC8 at 10 uM measured after 20 min by luminescence glo assay,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL5036349,1,Scientific Literature,Eur J Med Chem,2021,None
CHEMBL5174998,0,CCCCCCNNC(=O)c1ccc(-c2ccc(CNC(C)=O)cc2)cc1,Inhibition,,,%,CHEMBL5153597,Inhibition of HDAC8 in human Jurkat T cells assessed as upregulation of BCL6 expression after 6 hrs by RT-qPCR analysis,B,BAO_0000219,cell-based format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL5150060,1,Scientific Literature,J Med Chem,2022,None
CHEMBL3774793,0,CN(c1ccc(OCC(=O)NO)cc1)c1ncnc2ccccc12,IC50,=,1422,nM,CHEMBL3778477,Inhibition of human recombinant HDAC8 using AMC labeled AC-peptide as substrate incubated for 1 hr by fluorescence analysis,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL3774354,1,Scientific Literature,J Med Chem,2016,None
CHEMBL3774414,0,COc1ccc(N(C)c2nc(C)nc3ccccc23)cc1OCCCC(=O)NO,IC50,=,3398,nM,CHEMBL3778477,Inhibition of human recombinant HDAC8 using AMC labeled AC-peptide as substrate incubated for 1 hr by fluorescence analysis,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL3774354,1,Scientific Literature,J Med Chem,2016,None
CHEMBL5090204,0,O=C(CN1C(=O)S/C(=C/c2ccccn2)C1=O)Nc1nc2ccccc2s1,IC50,=,9300,nM,CHEMBL5039568,Inhibition of recombinant human HDAC8 using Boc-Lys (trifluoroacetyl)-AMC as substrate preincubated for 1 hr followed by substrate addition and measured after 1 hr by micro plate reader analysis,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL5038586,1,Scientific Literature,J Med Chem,2021,None
CHEMBL5089186,0,O=C(COc1ccc2cc(/C=C3/SC(=O)NC3=O)ccc2c1)Nc1ccccc1,IC50,=,4500,nM,CHEMBL5039568,Inhibition of recombinant human HDAC8 using Boc-Lys (trifluoroacetyl)-AMC as substrate preincubated for 1 hr followed by substrate addition and measured after 1 hr by micro plate reader analysis,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL5038586,1,Scientific Literature,J Med Chem,2021,None
CHEMBL5093916,0,O=C(COc1ccc2cc(/C=C3/SC(=O)NC3=O)ccc2c1)Nc1ccc(F)cc1F,IC50,>,50000,nM,CHEMBL5039568,Inhibition of recombinant human HDAC8 using Boc-Lys (trifluoroacetyl)-AMC as substrate preincubated for 1 hr followed by substrate addition and measured after 1 hr by micro plate reader analysis,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL5038586,1,Scientific Literature,J Med Chem,2021,None
CHEMBL5092097,0,Cc1cc(NC(=O)COc2ccc3cc(/C=C4/SC(=O)NC4=O)ccc3c2)no1,IC50,>,50000,nM,CHEMBL5039568,Inhibition of recombinant human HDAC8 using Boc-Lys (trifluoroacetyl)-AMC as substrate preincubated for 1 hr followed by substrate addition and measured after 1 hr by micro plate reader analysis,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL5038586,1,Scientific Literature,J Med Chem,2021,None
CHEMBL5073547,1,Cc1ccc(NC(=O)COc2ccc3cc(/C=C4/SC(=O)NC4=O)ccc3c2)cc1Cl,IC50,>,50000,nM,CHEMBL5039568,Inhibition of recombinant human HDAC8 using Boc-Lys (trifluoroacetyl)-AMC as substrate preincubated for 1 hr followed by substrate addition and measured after 1 hr by micro plate reader analysis,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL5038586,1,Scientific Literature,J Med Chem,2021,None
CHEMBL5086747,1,O=C(COc1ccc2cc(/C=C3/SC(=O)NC3=O)ccc2c1)Nc1cccc(C(F)(F)F)c1,Inhibition,,,%,CHEMBL5039569,Inhibition of recombinant human HDAC8 using Boc-Lys (trifluoroacetyl)-AMC as substrate ay 35 uM preincubated for 1 hr followed by substrate addition and measured after 1 hr by micro plate reader analysis,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL5038586,1,Scientific Literature,J Med Chem,2021,None
CHEMBL5090922,1,O=C(COc1ccc2cc(/C=C3/SC(=O)NC3=O)ccc2c1)Nc1ccc(Cl)c(Cl)c1,Inhibition,,,%,CHEMBL5039569,Inhibition of recombinant human HDAC8 using Boc-Lys (trifluoroacetyl)-AMC as substrate ay 35 uM preincubated for 1 hr followed by substrate addition and measured after 1 hr by micro plate reader analysis,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL5038586,1,Scientific Literature,J Med Chem,2021,None
CHEMBL5085545,2,O=C(COc1ccc2cc(/C=C3/SC(=O)NC3=O)ccc2c1)Nc1c(F)cc(F)cc1Br,Inhibition,,,%,CHEMBL5039569,Inhibition of recombinant human HDAC8 using Boc-Lys (trifluoroacetyl)-AMC as substrate ay 35 uM preincubated for 1 hr followed by substrate addition and measured after 1 hr by micro plate reader analysis,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL5038586,1,Scientific Literature,J Med Chem,2021,None
CHEMBL5083726,0,O=C(COc1ccc2cc(/C=C3/SC(=O)NC3=O)ccc2c1)Nc1nc2ccccc2s1,Inhibition,,,%,CHEMBL5039569,Inhibition of recombinant human HDAC8 using Boc-Lys (trifluoroacetyl)-AMC as substrate ay 35 uM preincubated for 1 hr followed by substrate addition and measured after 1 hr by micro plate reader analysis,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL5038586,1,Scientific Literature,J Med Chem,2021,None
CHEMBL5192330,1,COc1cc(C(=O)c2csc(-c3ccc(NC(=O)CCCCCC(=O)NO)cc3)n2)cc(OC)c1OC,IC50,=,4170,nM,CHEMBL5097987,Inhibition of full length C-terminal his-tagged human recombinant HDAC8 (142 to 143 residues) expressed in baculovirus in Sf9 insect cells using Ac-Leu-Gly-Lys (Tfa)-AMC as substrate pretreated for 5 mins followed by substrate addition and measured after 30 mins,B,BAO_0000219,cell-based format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL5096187,1,Scientific Literature,J Med Chem,2021,None
CHEMBL5194919,2,COc1cc(C(=O)c2csc(-c3ccc(NCCC(=O)Nc4ccccc4N)cc3)n2)cc(OC)c1OC,IC50,=,8280,nM,CHEMBL5097987,Inhibition of full length C-terminal his-tagged human recombinant HDAC8 (142 to 143 residues) expressed in baculovirus in Sf9 insect cells using Ac-Leu-Gly-Lys (Tfa)-AMC as substrate pretreated for 5 mins followed by substrate addition and measured after 30 mins,B,BAO_0000219,cell-based format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL5096187,1,Scientific Literature,J Med Chem,2021,None
CHEMBL4588346,0,S=C1Sc2ccc(Br)cc2C2=NCCCN12,IC50,=,1600,nM,CHEMBL4409769,Inhibition of recombinant human full length N-terminal His6/SUMO-tagged HDAC8 expressed in Escherichia coli BL21 DE3 using Boc-Lys(Ac)-AMC as substrate incubated for 1 hr by fluorescence based assay,B,BAO_0000019,assay format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL4406872,1,Scientific Literature,Eur J Med Chem,2019,None
CHEMBL4532057,0,Fc1cccc2c1C1=NCCCN1C(=S)S2,IC50,=,2300,nM,CHEMBL4409769,Inhibition of recombinant human full length N-terminal His6/SUMO-tagged HDAC8 expressed in Escherichia coli BL21 DE3 using Boc-Lys(Ac)-AMC as substrate incubated for 1 hr by fluorescence based assay,B,BAO_0000019,assay format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL4406872,1,Scientific Literature,Eur J Med Chem,2019,None
